system,band,width_mm,drop_mm,price
Louvolite,B,2850,3700,275.0
Louvolite,B,3000,3700,282.0
Louvolite,B,3150,3700,309.0
Louvolite,B,3300,3700,341.0
Louvolite,B,3500,3700,375.0
Louvolite,B,610,4000,184.0
Louvolite,B,810,4000,185.0
Louvolite,B,1020,4000,188.0
Louvolite,B,1220,4000,189.0
Louvolite,B,1420,4000,194.0
Louvolite,B,1630,4000,197.0
Louvolite,B,1830,4000,201.0
Louvolite,B,2030,4000,257.0
Louvolite,B,2240,4000,271.0
Louvolite,B,2440,4000,284.0
Louvolite,B,2640,4000,294.0
Louvolite,B,2850,4000,303.0
Louvolite,B,3000,4000,309.0
Louvolite,B,3150,4000,341.0
Louvolite,B,3300,4000,375.0
Louvolite,B,3500,4000,412.0
Louvolite,C,610,760,57.0
Louvolite,C,810,760,57.0
Louvolite,C,1020,760,60.0
Louvolite,C,1220,760,71.0
Louvolite,C,1420,760,71.0
Louvolite,C,1630,760,72.0
Louvolite,C,1830,760,73.0
Louvolite,C,2030,760,118.0
Louvolite,C,2240,760,126.0
Louvolite,C,2440,760,136.0
Louvolite,C,2640,760,143.0
Louvolite,C,2850,760,150.0
Louvolite,C,3000,760,155.0
Louvolite,C,3150,760,174.0
Louvolite,C,3300,760,190.0
Louvolite,C,3500,760,210.0
Louvolite,C,610,910,64.0
Louvolite,C,810,910,65.0
Louvolite,C,1020,910,65.0
Louvolite,C,1220,910,73.0
Louvolite,C,1420,910,77.0
Louvolite,C,1630,910,77.0
Louvolite,C,1830,910,80.0
Louvolite,C,2030,910,118.0
Louvolite,C,2240,910,126.0
Louvolite,C,2440,910,136.0
Louvolite,C,2640,910,143.0
Louvolite,C,2850,910,150.0
Louvolite,C,3000,910,155.0
Louvolite,C,3150,910,175.0
Louvolite,C,3300,910,191.0
Louvolite,C,3500,910,211.0
Louvolite,C,610,1220,71.0
Louvolite,C,810,1220,72.0
Louvolite,C,1020,1220,72.0
Louvolite,C,1220,1220,84.0
Louvolite,C,1420,1220,88.0
Louvolite,C,1630,1220,88.0
Louvolite,C,1830,1220,92.0
Louvolite,C,2030,1220,118.0
Louvolite,C,2240,1220,126.0
Louvolite,C,2440,1220,136.0
Louvolite,C,2640,1220,143.0
Louvolite,C,2850,1220,150.0
Louvolite,C,3000,1220,155.0
Louvolite,C,3150,1220,176.0
Louvolite,C,3300,1220,193.0
Louvolite,C,3500,1220,212.0
Louvolite,C,610,1520,94.0
Louvolite,C,810,1520,94.0
Louvolite,C,1020,1520,100.0
Louvolite,C,1220,1520,101.0
Louvolite,C,1420,1520,101.0
Louvolite,C,1630,1520,104.0
Louvolite,C,1830,1520,105.0
Louvolite,C,2030,1520,119.0
Louvolite,C,2240,1520,128.0
Louvolite,C,2440,1520,136.0
Louvolite,C,2640,1520,143.0
Louvolite,C,2850,1520,150.0
Louvolite,C,3000,1520,155.0
Louvolite,C,3150,1520,177.0
Louvolite,C,3300,1520,194.0
Louvolite,C,3500,1520,213.0
Louvolite,C,610,1830,109.0
Louvolite,C,810,1830,109.0
Louvolite,C,1020,1830,110.0
Louvolite,C,1220,1830,111.0
Louvolite,C,1420,1830,111.0
Louvolite,C,1630,1830,116.0
Louvolite,C,1830,1830,118.0
Louvolite,C,2030,1830,119.0
Louvolite,C,2240,1830,128.0
Louvolite,C,2440,1830,139.0
Louvolite,C,2640,1830,143.0
Louvolite,C,2850,1830,150.0
Louvolite,C,3000,1830,155.0
Louvolite,C,3150,1830,178.0
Louvolite,C,3300,1830,195.0
Louvolite,C,3500,1830,215.0
Louvolite,C,610,2130,118.0
Louvolite,C,810,2130,119.0
Louvolite,C,1020,2130,120.0
Louvolite,C,1220,2130,120.0
Louvolite,C,1420,2130,126.0
Louvolite,C,1630,2130,128.0
Louvolite,C,1830,2130,128.0
Louvolite,C,2030,2130,151.0
Louvolite,C,2240,2130,162.0
Louvolite,C,2440,2130,176.0
Louvolite,C,2640,2130,186.0
Louvolite,C,2850,2130,193.0
Louvolite,C,3000,2130,204.0
Louvolite,C,3150,2130,224.0
Louvolite,C,3300,2130,246.0
Louvolite,C,3500,2130,271.0
Louvolite,C,610,2430,120.0
Louvolite,C,810,2430,126.0
Louvolite,C,1020,2430,128.0
Louvolite,C,1220,2430,130.0
Louvolite,C,1420,2430,136.0
Louvolite,C,1630,2430,139.0
Louvolite,C,1830,2430,140.0
Louvolite,C,2030,2430,166.0
Louvolite,C,2240,2430,176.0
Louvolite,C,2440,2430,182.0
Louvolite,C,2640,2430,187.0
Louvolite,C,2850,2430,200.0
Louvolite,C,3000,2430,210.0
Louvolite,C,3150,2430,232.0
Louvolite,C,3300,2430,254.0
Louvolite,C,3500,2430,279.0
Louvolite,C,610,2730,139.0
Louvolite,C,810,2730,140.0
Louvolite,C,1020,2730,142.0
Louvolite,C,1220,2730,143.0
Louvolite,C,1420,2730,146.0
Louvolite,C,1630,2730,147.0
Louvolite,C,1830,2730,150.0
Louvolite,C,2030,2730,190.0
Louvolite,C,2240,2730,195.0
Louvolite,C,2440,2730,205.0
Louvolite,C,2640,2730,215.0
Louvolite,C,2850,2730,223.0
Louvolite,C,3000,2730,229.0
Louvolite,C,3150,2730,253.0
Louvolite,C,3300,2730,277.0
Louvolite,C,3500,2730,305.0
Louvolite,C,610,3000,147.0
Louvolite,C,810,3000,150.0
Louvolite,C,1020,3000,151.0
Louvolite,C,1220,3000,154.0
Louvolite,C,1420,3000,155.0
Louvolite,C,1630,3000,156.0
Louvolite,C,1830,3000,158.0
Louvolite,C,2030,3000,219.0
Louvolite,C,2240,3000,224.0
Louvolite,C,2440,3000,230.0
Louvolite,C,2640,3000,239.0
Louvolite,C,2850,3000,245.0
