system,band,width_mm,drop_mm,price
35mm,STD,2560,910,107.0
35mm,STD,2710,910,110.0
35mm,STD,2860,910,117.0
35mm,STD,3010,910,119.0
35mm,STD,3160,910,120.0
35mm,STD,3310,910,123.0
35mm,STD,3460,910,125.0
35mm,STD,3610,910,129.0
35mm,STD,3760,910,130.0
35mm,STD,4000,910,137.0
35mm,STD,460,1060,45.0
35mm,STD,610,1060,51.0
35mm,STD,760,1060,60.0
35mm,STD,910,1060,62.0
35mm,STD,1060,1060,66.0
35mm,STD,1210,1060,70.0
35mm,STD,1360,1060,75.0
35mm,STD,1510,1060,81.0
35mm,STD,1660,1060,85.0
35mm,STD,1810,1060,88.0
35mm,STD,1960,1060,96.0
35mm,STD,2110,1060,97.0
35mm,STD,2260,1060,106.0
35mm,STD,2410,1060,110.0
35mm,STD,2560,1060,113.0
35mm,STD,2710,1060,119.0
35mm,STD,2860,1060,123.0
35mm,STD,3010,1060,125.0
35mm,STD,3160,1060,127.0
35mm,STD,3310,1060,130.0
35mm,STD,3460,1060,134.0
35mm,STD,3610,1060,137.0
35mm,STD,3760,1060,142.0
35mm,STD,4000,1060,146.0
35mm,STD,460,1210,50.0
35mm,STD,610,1210,55.0
35mm,STD,760,1210,62.0
35mm,STD,910,1210,66.0
35mm,STD,1060,1210,69.0
35mm,STD,1210,1210,75.0
35mm,STD,1360,1210,81.0
35mm,STD,1510,1210,86.0
35mm,STD,1660,1210,90.0
35mm,STD,1810,1210,96.0
35mm,STD,1960,1210,100.0
35mm,STD,2110,1210,107.0
35mm,STD,2260,1210,113.0
35mm,STD,2410,1210,119.0
35mm,STD,2560,1210,123.0
35mm,STD,2710,1210,127.0
35mm,STD,2860,1210,134.0
35mm,STD,3010,1210,137.0
35mm,STD,3160,1210,141.0
35mm,STD,3310,1210,143.0
35mm,STD,3460,1210,147.0
35mm,STD,3610,1210,151.0
35mm,STD,3760,1210,154.0
35mm,STD,4000,1210,160.0
35mm,STD,460,1360,50.0
35mm,STD,610,1360,56.0
35mm,STD,760,1360,62.0
35mm,STD,910,1360,66.0
35mm,STD,1060,1360,70.0
35mm,STD,1210,1360,76.0
35mm,STD,1360,1360,85.0
35mm,STD,1510,1360,88.0
35mm,STD,1660,1360,96.0
35mm,STD,1810,1360,100.0
35mm,STD,1960,1360,107.0
35mm,STD,2110,1360,113.0
35mm,STD,2260,1360,119.0
35mm,STD,2410,1360,123.0
35mm,STD,2560,1360,129.0
35mm,STD,2710,1360,135.0
35mm,STD,2860,1360,143.0
35mm,STD,3010,1360,147.0
35mm,STD,3160,1360,151.0
35mm,STD,3310,1360,154.0
35mm,STD,3460,1360,156.0
35mm,STD,3610,1360,161.0
35mm,STD,3760,1360,165.0
35mm,STD,4000,1360,172.0
35mm,STD,460,1510,51.0
35mm,STD,610,1510,60.0
35mm,STD,760,1510,63.0
35mm,STD,910,1510,69.0
35mm,STD,1060,1510,76.0
35mm,STD,1210,1510,85.0
35mm,STD,1360,1510,88.0
35mm,STD,1510,1510,96.0
35mm,STD,1660,1510,100.0
35mm,STD,1810,1510,107.0
35mm,STD,1960,1510,113.0
35mm,STD,2110,1510,119.0
35mm,STD,2260,1510,123.0
35mm,STD,2410,1510,134.0
35mm,STD,2560,1510,137.0
35mm,STD,2710,1510,146.0
35mm,STD,2860,1510,150.0
35mm,STD,3010,1510,155.0
35mm,STD,3160,1510,160.0
35mm,STD,3310,1510,164.0
35mm,STD,3460,1510,166.0
35mm,STD,3610,1510,172.0
35mm,STD,3760,1510,178.0
35mm,STD,4000,1510,186.0
35mm,STD,460,1660,56.0
35mm,STD,610,1660,62.0
35mm,STD,760,1660,66.0
35mm,STD,910,1660,70.0
35mm,STD,1060,1660,81.0
35mm,STD,1210,1660,86.0
35mm,STD,1360,1660,94.0
35mm,STD,1510,1660,100.0
35mm,STD,1660,1660,107.0
35mm,STD,1810,1660,113.0
35mm,STD,1960,1660,119.0
35mm,STD,2110,1660,125.0
35mm,STD,2260,1660,134.0
35mm,STD,2410,1660,137.0
35mm,STD,2560,1660,147.0
35mm,STD,2710,1660,154.0
35mm,STD,2860,1660,156.0
35mm,STD,3010,1660,165.0
35mm,STD,3160,1660,168.0
35mm,STD,3310,1660,173.0
35mm,STD,3460,1660,178.0
35mm,STD,3610,1660,182.0
35mm,STD,3760,1660,183.0
35mm,STD,4000,1660,199.0
35mm,STD,460,1810,56.0
35mm,STD,610,1810,63.0
35mm,STD,760,1810,69.0
35mm,STD,910,1810,76.0
35mm,STD,1060,1810,85.0
35mm,STD,1210,1810,88.0
35mm,STD,1360,1810,97.0
35mm,STD,1510,1810,106.0
35mm,STD,1660,1810,113.0
35mm,STD,1810,1810,119.0
35mm,STD,1960,1810,125.0
35mm,STD,2110,1810,134.0
35mm,STD,2260,1810,137.0
35mm,STD,2410,1810,147.0
35mm,STD,2560,1810,154.0
35mm,STD,2710,1810,161.0
35mm,STD,2860,1810,166.0
35mm,STD,3010,1810,178.0
35mm,STD,3160,1810,182.0
35mm,STD,3310,1810,186.0
35mm,STD,3460,1810,186.0
35mm,STD,3610,1810,194.0
35mm,STD,3760,1810,198.0
35mm,STD,4000,1810,209.0
35mm,STD,460,1960,60.0
35mm,STD,610,1960,63.0
35mm,STD,760,1960,70.0
35mm,STD,910,1960,81.0
35mm,STD,1060,1960,86.0
35mm,STD,1210,1960,96.0
35mm,STD,1360,1960,100.0
35mm,STD,1510,1960,110.0
35mm,STD,1660,1960,119.0
35mm,STD,1810,1960,123.0
35mm,STD,1960,1960,134.0
35mm,STD,2110,1960,137.0
35mm,STD,2260,1960,147.0
35mm,STD,2410,1960,155.0
35mm,STD,2560,1960,161.0
35mm,STD,2710,1960,172.0
35mm,STD,2860,1960,178.0
35mm,STD,3010,1960,185.0
35mm,STD,3160,1960,186.0
35mm,STD,3310,1960,189.0
35mm,STD,3460,1960,195.0
35mm,STD,3610,1960,204.0
35mm,STD,3760,1960,208.0
35mm,STD,4000,1960,219.0
35mm,STD,460,2110,60.0
35mm,STD,610,2110,66.0
35mm,STD,760,2110,75.0
35mm,STD,910,2110,85.0
35mm,STD,1060,2110,88.0
35mm,STD,1210,2110,97.0
35mm,STD,1360,2110,107.0
35mm,STD,1510,2110,117.0
35mm,STD,1660,2110,120.0
35mm,STD,1810,2110,129.0
35mm,STD,1960,2110,137.0
35mm,STD,2110,2110,147.0
35mm,STD,2260,2110,154.0
35mm,STD,2410,2110,161.0
35mm,STD,2560,2110,172.0
35mm,STD,2710,2110,180.0
35mm,STD,2860,2110,187.0
35mm,STD,3010,2110,194.0
35mm,STD,3160,2110,195.0
35mm,STD,3310,2110,198.0
35mm,STD,3460,2110,205.0
35mm,STD,3610,2110,214.0
35mm,STD,3760,2110,218.0
35mm,STD,4000,2110,230.0
35mm,STD,460,2260,62.0
35mm,STD,610,2260,69.0
35mm,STD,760,2260,76.0
35mm,STD,910,2260,86.0
35mm,STD,1060,2260,96.0
35mm,STD,1210,2260,106.0
35mm,STD,1360,2260,110.0
35mm,STD,1510,2260,119.0
35mm,STD,1660,2260,125.0
35mm,STD,1810,2260,135.0
35mm,STD,1960,2260,146.0
35mm,STD,2110,2260,154.0
35mm,STD,2260,2260,161.0
35mm,STD,2410,2260,172.0
35mm,STD,2560,2260,180.0
35mm,STD,2710,2260,183.0
35mm,STD,2860,2260,196.0
35mm,STD,3010,2260,204.0
35mm,STD,3160,2260,205.0
35mm,STD,3310,2260,208.0
35mm,STD,3460,2260,215.0
35mm,STD,3610,2260,225.0
35mm,STD,3760,2260,229.0
35mm,STD,4000,2260,242.0
35mm,STD,460,2410,63.0
35mm,STD,610,2410,70.0
35mm,STD,760,2410,81.0
35mm,STD,910,2410,88.0
35mm,STD,1060,2410,97.0
35mm,STD,1210,2410,107.0
35mm,STD,1360,2410,117.0
35mm,STD,1510,2410,123.0
35mm,STD,1660,2410,134.0
35mm,STD,1810,2410,143.0
35mm,STD,1960,2410,150.0
35mm,STD,2110,2410,156.0
35mm,STD,2260,2410,166.0
35mm,STD,2410,2410,178.0
35mm,STD,2560,2410,183.0
35mm,STD,2710,2410,192.0
35mm,STD,2860,2410,206.0
35mm,STD,3010,2410,214.0
35mm,STD,3160,2410,215.0
35mm,STD,3310,2410,219.0
35mm,STD,3460,2410,226.0
35mm,STD,3610,2410,236.0
35mm,STD,3760,2410,240.0
35mm,STD,4000,2410,254.0
35mm,STD,460,2560,63.0
35mm,STD,610,2560,70.0
35mm,STD,760,2560,85.0
35mm,STD,910,2560,94.0
35mm,STD,1060,2560,100.0
35mm,STD,1210,2560,110.0
35mm,STD,1360,2560,119.0
35mm,STD,1510,2560,129.0
35mm,STD,1660,2560,137.0
35mm,STD,1810,2560,147.0
35mm,STD,1960,2560,155.0
35mm,STD,2110,2560,166.0
35mm,STD,2260,2560,178.0
35mm,STD,2410,2560,182.0
35mm,STD,2560,2560,192.0
35mm,STD,2710,2560,202.0
35mm,STD,2860,2560,216.0
35mm,STD,3010,2560,225.0
35mm,STD,3160,2560,226.0
35mm,STD,3310,2560,230.0
35mm,STD,3460,2560,237.0
35mm,STD,3610,2560,248.0
35mm,STD,3760,2560,252.0
35mm,STD,4000,2560,266.0
35mm,STD,460,2710,66.0
35mm,STD,610,2710,75.0
35mm,STD,760,2710,85.0
35mm,STD,910,2710,96.0
35mm,STD,1060,2710,106.0
35mm,STD,1210,2710,117.0
35mm,STD,1360,2710,123.0
35mm,STD,1510,2710,134.0
35mm,STD,1660,2710,146.0
35mm,STD,1810,2710,154.0
35mm,STD,1960,2710,165.0
35mm,STD,2110,2710,173.0
35mm,STD,2260,2710,182.0
35mm,STD,2410,2710,191.0
35mm,STD,2560,2710,202.0
35mm,STD,2710,2710,212.0
35mm,STD,2860,2710,227.0
35mm,STD,3010,2710,236.0
35mm,STD,3160,2710,237.0
35mm,STD,3310,2710,241.0
35mm,STD,3460,2710,249.0
35mm,STD,3610,2710,260.0
35mm,STD,3760,2710,265.0
35mm,STD,4000,2710,280.0
35mm,STD,460,2860,66.0
35mm,STD,610,2860,76.0
35mm,STD,760,2860,86.0
35mm,STD,910,2860,97.0
35mm,STD,1060,2860,107.0
35mm,STD,1210,2860,119.0
35mm,STD,1360,2860,129.0
35mm,STD,1510,2860,137.0
35mm,STD,1660,2860,150.0
35mm,STD,1810,2860,156.0
35mm,STD,1960,2860,172.0
35mm,STD,2110,2860,178.0
35mm,STD,2260,2860,191.0
35mm,STD,2410,2860,201.0
35mm,STD,2560,2860,212.0
35mm,STD,2710,2860,222.0
35mm,STD,2860,2860,239.0
35mm,STD,3010,2860,248.0
35mm,STD,3160,2860,249.0
35mm,STD,3310,2860,253.0
35mm,STD,3460,2860,262.0
35mm,STD,3610,2860,273.0
35mm,STD,3760,2860,278.0
35mm,STD,4000,2860,294.0
35mm,STD,460,3010,69.0
35mm,STD,610,3010,81.0
35mm,STD,760,3010,88.0
35mm,STD,910,3010,100.0
35mm,STD,1060,3010,113.0
35mm,STD,1210,3010,120.0
35mm,STD,1360,3010,134.0
35mm,STD,1510,3010,146.0
35mm,STD,1660,3010,154.0
35mm,STD,1810,3010,165.0
35mm,STD,1960,3010,178.0
35mm,STD,2110,3010,192.0
35mm,STD,2260,3010,201.0
35mm,STD,2410,3010,211.0
35mm,STD,2560,3010,222.0
35mm,STD,2710,3010,234.0
35mm,STD,2860,3010,251.0
35mm,STD,3010,3010,260.0
35mm,STD,3160,3010,262.0
35mm,STD,3310,3010,266.0
35mm,STD,3460,3010,275.0
35mm,STD,3610,3010,287.0
35mm,STD,3760,3010,292.0
35mm,STD,4000,3010,308.0
50mm,STD,460,610,40.0
50mm,STD,610,610,43.0
50mm,STD,760,610,51.0
50mm,STD,910,610,55.0
50mm,STD,1060,610,60.0
50mm,STD,1210,610,62.0
50mm,STD,1360,610,63.0
50mm,STD,1510,610,66.0
50mm,STD,1660,610,69.0
50mm,STD,1810,610,70.0
50mm,STD,1960,610,75.0
50mm,STD,2110,610,79.0
50mm,STD,2260,610,85.0
50mm,STD,2410,610,88.0
50mm,STD,2560,610,90.0
50mm,STD,2710,610,94.0
50mm,STD,2860,610,96.0
50mm,STD,3010,610,100.0
50mm,STD,3160,610,104.0
50mm,STD,3310,610,106.0
50mm,STD,3460,610,110.0
50mm,STD,3610,610,113.0
50mm,STD,3760,610,117.0
50mm,STD,4000,610,120.0
50mm,STD,460,760,43.0
50mm,STD,610,760,50.0
50mm,STD,760,760,51.0
50mm,STD,910,760,60.0
50mm,STD,1060,760,62.0
50mm,STD,1210,760,63.0
50mm,STD,1360,760,66.0
50mm,STD,1510,760,70.0
50mm,STD,1660,760,75.0
50mm,STD,1810,760,79.0
50mm,STD,1960,760,81.0
50mm,STD,2110,760,88.0
50mm,STD,2260,760,90.0
50mm,STD,2410,760,94.0
50mm,STD,2560,760,96.0
50mm,STD,2710,760,104.0
50mm,STD,2860,760,106.0
50mm,STD,3010,760,110.0
50mm,STD,3160,760,113.0
50mm,STD,3310,760,116.0
50mm,STD,3460,760,120.0
50mm,STD,3610,760,123.0
50mm,STD,3760,760,125.0
50mm,STD,4000,760,134.0
50mm,STD,460,910,43.0
50mm,STD,610,910,51.0
50mm,STD,760,910,55.0
50mm,STD,910,910,62.0
50mm,STD,1060,910,63.0
50mm,STD,1210,910,66.0
50mm,STD,1360,910,70.0
50mm,STD,1510,910,75.0
50mm,STD,1660,910,79.0
50mm,STD,1810,910,85.0
50mm,STD,1960,910,88.0
50mm,STD,2110,910,94.0
50mm,STD,2260,910,96.0
50mm,STD,2410,910,100.0
50mm,STD,2560,910,106.0
50mm,STD,2710,910,110.0
50mm,STD,2860,910,116.0
50mm,STD,3010,910,117.0
50mm,STD,3160,910,120.0
50mm,STD,3310,910,125.0
50mm,STD,3460,910,129.0
50mm,STD,3610,910,134.0
50mm,STD,3760,910,141.0
50mm,STD,4000,910,146.0
50mm,STD,460,1060,50.0
50mm,STD,610,1060,51.0
50mm,STD,760,1060,60.0
50mm,STD,910,1060,63.0
50mm,STD,1060,1060,66.0
50mm,STD,1210,1060,70.0
50mm,STD,1360,1060,75.0
50mm,STD,1510,1060,81.0
50mm,STD,1660,1060,85.0
50mm,STD,1810,1060,90.0
50mm,STD,1960,1060,94.0
50mm,STD,2110,1060,100.0
50mm,STD,2260,1060,104.0
50mm,STD,2410,1060,110.0
50mm,STD,2560,1060,113.0
50mm,STD,2710,1060,117.0
50mm,STD,2860,1060,120.0
50mm,STD,3010,1060,125.0
50mm,STD,3160,1060,129.0
50mm,STD,3310,1060,135.0
50mm,STD,3460,1060,141.0
50mm,STD,3610,1060,146.0
50mm,STD,3760,1060,147.0
50mm,STD,4000,1060,155.0
50mm,STD,460,1210,50.0
50mm,STD,610,1210,55.0
50mm,STD,760,1210,62.0
50mm,STD,910,1210,63.0
50mm,STD,1060,1210,69.0
50mm,STD,1210,1210,75.0
50mm,STD,1360,1210,79.0
50mm,STD,1510,1210,85.0
50mm,STD,1660,1210,90.0
50mm,STD,1810,1210,94.0
50mm,STD,1960,1210,100.0
50mm,STD,2110,1210,106.0
50mm,STD,2260,1210,110.0
50mm,STD,2410,1210,116.0
50mm,STD,2560,1210,120.0
50mm,STD,2710,1210,123.0
50mm,STD,2860,1210,129.0
50mm,STD,3010,1210,135.0
50mm,STD,3160,1210,141.0
50mm,STD,3310,1210,146.0
50mm,STD,3460,1210,152.0
50mm,STD,3610,1210,154.0
50mm,STD,3760,1210,161.0
50mm,STD,4000,1210,166.0
50mm,STD,460,1360,51.0
50mm,STD,610,1360,60.0
50mm,STD,760,1360,63.0
50mm,STD,910,1360,66.0
50mm,STD,1060,1360,70.0
50mm,STD,1210,1360,79.0
50mm,STD,1360,1360,85.0
50mm,STD,1510,1360,90.0
50mm,STD,1660,1360,94.0
50mm,STD,1810,1360,100.0
50mm,STD,1960,1360,106.0
50mm,STD,2110,1360,113.0
50mm,STD,2260,1360,117.0
50mm,STD,2410,1360,123.0
50mm,STD,2560,1360,125.0
50mm,STD,2710,1360,134.0
50mm,STD,2860,1360,141.0
50mm,STD,3010,1360,146.0
50mm,STD,3160,1360,152.0
50mm,STD,3310,1360,154.0
50mm,STD,3460,1360,161.0
50mm,STD,3610,1360,165.0
50mm,STD,3760,1360,173.0
50mm,STD,4000,1360,183.0
50mm,STD,460,1510,55.0
50mm,STD,610,1510,60.0
50mm,STD,760,1510,63.0
50mm,STD,910,1510,69.0
50mm,STD,1060,1510,75.0
50mm,STD,1210,1510,81.0
50mm,STD,1360,1510,88.0
50mm,STD,1510,1510,94.0
50mm,STD,1660,1510,100.0
50mm,STD,1810,1510,106.0
50mm,STD,1960,1510,113.0
50mm,STD,2110,1510,117.0
50mm,STD,2260,1510,123.0
50mm,STD,2410,1510,129.0
50mm,STD,2560,1510,135.0
50mm,STD,2710,1510,143.0
50mm,STD,2860,1510,147.0
50mm,STD,3010,1510,154.0
50mm,STD,3160,1510,161.0
50mm,STD,3310,1510,165.0
50mm,STD,3460,1510,173.0
50mm,STD,3610,1510,175.0
50mm,STD,3760,1510,183.0
50mm,STD,4000,1510,194.0
50mm,STD,460,1660,55.0
50mm,STD,610,1660,62.0
50mm,STD,760,1660,66.0
50mm,STD,910,1660,70.0
50mm,STD,1060,1660,79.0
50mm,STD,1210,1660,88.0
50mm,STD,1360,1660,94.0
50mm,STD,1510,1660,100.0
50mm,STD,1660,1660,106.0
50mm,STD,1810,1660,113.0
50mm,STD,1960,1660,117.0
50mm,STD,2110,1660,123.0
50mm,STD,2260,1660,129.0
50mm,STD,2410,1660,135.0
50mm,STD,2560,1660,143.0
50mm,STD,2710,1660,147.0
50mm,STD,2860,1660,155.0
50mm,STD,3010,1660,164.0
50mm,STD,3160,1660,166.0
50mm,STD,3310,1660,175.0
50mm,STD,3460,1660,183.0
50mm,STD,3610,1660,186.0
50mm,STD,3760,1660,194.0
50mm,STD,4000,1660,202.0
50mm,STD,460,1810,60.0
50mm,STD,610,1810,63.0
50mm,STD,760,1810,69.0
50mm,STD,910,1810,75.0
50mm,STD,1060,1810,85.0
50mm,STD,1210,1810,90.0
50mm,STD,1360,1810,96.0
50mm,STD,1510,1810,104.0
50mm,STD,1660,1810,110.0
50mm,STD,1810,1810,117.0
50mm,STD,1960,1810,123.0
50mm,STD,2110,1810,129.0
50mm,STD,2260,1810,135.0
50mm,STD,2410,1810,146.0
50mm,STD,2560,1810,152.0
50mm,STD,2710,1810,155.0
50mm,STD,2860,1810,164.0
50mm,STD,3010,1810,173.0
50mm,STD,3160,1810,178.0
50mm,STD,3310,1810,185.0
50mm,STD,3460,1810,190.0
50mm,STD,3610,1810,195.0
50mm,STD,3760,1810,205.0
50mm,STD,4000,1810,215.0
50mm,STD,460,1960,60.0
50mm,STD,610,1960,63.0
50mm,STD,760,1960,70.0
50mm,STD,910,1960,79.0
50mm,STD,1060,1960,88.0
50mm,STD,1210,1960,94.0
50mm,STD,1360,1960,100.0
50mm,STD,1510,1960,110.0
50mm,STD,1660,1960,116.0
50mm,STD,1810,1960,120.0
50mm,STD,1960,1960,129.0
50mm,STD,2110,1960,135.0
50mm,STD,2260,1960,146.0
50mm,STD,2410,1960,152.0
50mm,STD,2560,1960,155.0
50mm,STD,2710,1960,165.0
50mm,STD,2860,1960,173.0
50mm,STD,3010,1960,178.0
50mm,STD,3160,1960,186.0
50mm,STD,3310,1960,194.0
50mm,STD,3460,1960,202.0
50mm,STD,3610,1960,206.0
50mm,STD,3760,1960,215.0
50mm,STD,4000,1960,226.0
50mm,STD,460,2110,62.0
50mm,STD,610,2110,66.0
50mm,STD,760,2110,75.0
50mm,STD,910,2110,81.0
50mm,STD,1060,2110,90.0
50mm,STD,1210,2110,96.0
50mm,STD,1360,2110,106.0
50mm,STD,1510,2110,113.0
50mm,STD,1660,2110,120.0
50mm,STD,1810,2110,125.0
50mm,STD,1960,2110,135.0
50mm,STD,2110,2110,143.0
50mm,STD,2260,2110,152.0
50mm,STD,2410,2110,155.0
50mm,STD,2560,2110,165.0
50mm,STD,2710,2110,173.0
50mm,STD,2860,2110,183.0
50mm,STD,3010,2110,186.0
50mm,STD,3160,2110,195.0
50mm,STD,3310,2110,202.0
50mm,STD,3460,2110,212.0
50mm,STD,3610,2110,217.0
50mm,STD,3760,2110,226.0
50mm,STD,4000,2110,237.0
50mm,STD,460,2260,62.0
50mm,STD,610,2260,69.0
50mm,STD,760,2260,75.0
50mm,STD,910,2260,85.0
50mm,STD,1060,2260,94.0
50mm,STD,1210,2260,100.0
50mm,STD,1360,2260,110.0
50mm,STD,1510,2260,117.0
50mm,STD,1660,2260,123.0
50mm,STD,1810,2260,134.0
50mm,STD,1960,2260,143.0
50mm,STD,2110,2260,147.0
50mm,STD,2260,2260,155.0
50mm,STD,2410,2260,165.0
50mm,STD,2560,2260,173.0
50mm,STD,2710,2260,183.0
50mm,STD,2860,2260,190.0
50mm,STD,3010,2260,195.0
50mm,STD,3160,2260,205.0
50mm,STD,3310,2260,215.0
50mm,STD,3460,2260,220.0
50mm,STD,3610,2260,229.0
50mm,STD,3760,2260,237.0
50mm,STD,4000,2260,250.0
50mm,STD,460,2410,63.0
50mm,STD,610,2410,70.0
50mm,STD,760,2410,79.0
50mm,STD,910,2410,88.0
50mm,STD,1060,2410,96.0
50mm,STD,1210,2410,106.0
50mm,STD,1360,2410,113.0
50mm,STD,1510,2410,120.0
50mm,STD,1660,2410,129.0
50mm,STD,1810,2410,141.0
50mm,STD,1960,2410,147.0
50mm,STD,2110,2410,154.0
50mm,STD,2260,2410,164.0
50mm,STD,2410,2410,173.0
50mm,STD,2560,2410,183.0
50mm,STD,2710,2410,190.0
50mm,STD,2860,2410,195.0
50mm,STD,3010,2410,205.0
50mm,STD,3160,2410,215.0
50mm,STD,3310,2410,224.0
50mm,STD,3460,2410,233.0
50mm,STD,3610,2410,237.0
50mm,STD,3760,2410,247.0
50mm,STD,4000,2410,263.0
50mm,STD,460,2560,63.0
50mm,STD,610,2560,70.0
50mm,STD,760,2560,81.0
50mm,STD,910,2560,90.0
50mm,STD,1060,2560,100.0
50mm,STD,1210,2560,110.0
50mm,STD,1360,2560,117.0
50mm,STD,1510,2560,125.0
50mm,STD,1660,2560,135.0
50mm,STD,1810,2560,146.0
50mm,STD,1960,2560,154.0
50mm,STD,2110,2560,164.0
50mm,STD,2260,2560,166.0
50mm,STD,2410,2560,178.0
50mm,STD,2560,2560,186.0
50mm,STD,2710,2560,195.0
50mm,STD,2860,2560,205.0
50mm,STD,3010,2560,215.0
50mm,STD,3160,2560,224.0
50mm,STD,3310,2560,233.0
50mm,STD,3460,2560,242.0
50mm,STD,3610,2560,250.0
50mm,STD,3760,2560,260.0
50mm,STD,4000,2560,275.0
50mm,STD,460,2710,66.0
50mm,STD,610,2710,75.0
50mm,STD,760,2710,85.0
50mm,STD,910,2710,94.0
50mm,STD,1060,2710,104.0
50mm,STD,1210,2710,113.0
50mm,STD,1360,2710,120.0
50mm,STD,1510,2710,129.0
50mm,STD,1660,2710,141.0
50mm,STD,1810,2710,147.0
50mm,STD,1960,2710,161.0
50mm,STD,2110,2710,166.0
50mm,STD,2260,2710,173.0
50mm,STD,2410,2710,186.0
50mm,STD,2560,2710,195.0
50mm,STD,2710,2710,205.0
50mm,STD,2860,2710,215.0
50mm,STD,3010,2710,224.0
50mm,STD,3160,2710,233.0
50mm,STD,3310,2710,242.0
50mm,STD,3460,2710,250.0
50mm,STD,3610,2710,260.0
50mm,STD,3760,2710,270.0
50mm,STD,4000,2710,285.0
50mm,STD,460,2860,66.0
50mm,STD,610,2860,79.0
50mm,STD,760,2860,88.0
50mm,STD,910,2860,96.0
50mm,STD,1060,2860,106.0
50mm,STD,1210,2860,116.0
50mm,STD,1360,2860,125.0
50mm,STD,1510,2860,135.0
50mm,STD,1660,2860,146.0
50mm,STD,1810,2860,154.0
50mm,STD,1960,2860,164.0
50mm,STD,2110,2860,175.0
50mm,STD,2260,2860,185.0
50mm,STD,2410,2860,194.0
50mm,STD,2560,2860,202.0
50mm,STD,2710,2860,215.0
50mm,STD,2860,2860,224.0
50mm,STD,3010,2860,233.0
50mm,STD,3160,2860,242.0
50mm,STD,3310,2860,250.0
50mm,STD,3460,2860,263.0
50mm,STD,3610,2860,271.0
50mm,STD,3760,2860,280.0
50mm,STD,4000,2860,296.0
50mm,STD,460,3000,69.0
50mm,STD,610,3000,79.0
50mm,STD,760,3000,90.0
50mm,STD,910,3000,100.0
50mm,STD,1060,3000,110.0
50mm,STD,1210,3000,120.0
50mm,STD,1360,3000,129.0
50mm,STD,1510,3000,141.0
50mm,STD,1660,3000,152.0
50mm,STD,1810,3000,161.0
50mm,STD,1960,3000,166.0
50mm,STD,2110,3000,183.0
50mm,STD,2260,3000,190.0
50mm,STD,2410,3000,202.0
50mm,STD,2560,3000,212.0
50mm,STD,2710,3000,220.0
50mm,STD,2860,3000,233.0
50mm,STD,3010,3000,242.0
50mm,STD,3160,3000,250.0
50mm,STD,3310,3000,263.0
50mm,STD,3460,3000,271.0
50mm,STD,3610,3000,280.0
50mm,STD,3760,3000,291.0
50mm,STD,4000,3000,308.0
25mm Perfect Fit,STD,460,610,72.0
25mm Perfect Fit,STD,610,610,81.0
25mm Perfect Fit,STD,760,610,86.0
25mm Perfect Fit,STD,910,610,90.0
25mm Perfect Fit,STD,1060,610,96.0
25mm Perfect Fit,STD,1210,610,101.0
25mm Perfect Fit,STD,1300,610,106.0
25mm Perfect Fit,STD,460,760,81.0
25mm Perfect Fit,STD,610,760,85.0
25mm Perfect Fit,STD,760,760,90.0
25mm Perfect Fit,STD,910,760,96.0
25mm Perfect Fit,STD,1060,760,101.0
25mm Perfect Fit,STD,1210,760,107.0
25mm Perfect Fit,STD,1300,760,111.0
25mm Perfect Fit,STD,460,910,85.0
25mm Perfect Fit,STD,610,910,87.0
25mm Perfect Fit,STD,760,910,94.0
25mm Perfect Fit,STD,910,910,101.0
25mm Perfect Fit,STD,1060,910,107.0
25mm Perfect Fit,STD,1210,910,111.0
25mm Perfect Fit,STD,1300,910,117.0
25mm Perfect Fit,STD,460,1060,85.0
25mm Perfect Fit,STD,610,1060,91.0
25mm Perfect Fit,STD,760,1060,97.0
25mm Perfect Fit,STD,910,1060,106.0
25mm Perfect Fit,STD,1060,1060,111.0
25mm Perfect Fit,STD,1210,1060,117.0
25mm Perfect Fit,STD,1300,1060,125.0
25mm Perfect Fit,STD,460,1210,87.0
25mm Perfect Fit,STD,610,1210,94.0
25mm Perfect Fit,STD,760,1210,104.0
25mm Perfect Fit,STD,910,1210,110.0
25mm Perfect Fit,STD,1060,1210,117.0
25mm Perfect Fit,STD,1210,1210,125.0
25mm Perfect Fit,STD,1300,1210,132.0
25mm Perfect Fit,STD,460,1360,91.0
25mm Perfect Fit,STD,610,1360,97.0
25mm Perfect Fit,STD,760,1360,107.0
25mm Perfect Fit,STD,910,1360,116.0
25mm Perfect Fit,STD,1060,1360,122.0
25mm Perfect Fit,STD,1210,1360,132.0
25mm Perfect Fit,STD,1300,1360,140.0
25mm Perfect Fit,STD,460,1510,94.0
25mm Perfect Fit,STD,610,1510,104.0
25mm Perfect Fit,STD,760,1510,114.0
25mm Perfect Fit,STD,910,1510,119.0
25mm Perfect Fit,STD,1060,1510,129.0
25mm Perfect Fit,STD,1210,1510,135.0
25mm Perfect Fit,STD,1300,1510,146.0
25mm Perfect Fit,STD,460,1660,97.0
25mm Perfect Fit,STD,610,1660,107.0
25mm Perfect Fit,STD,760,1660,117.0
25mm Perfect Fit,STD,910,1660,123.0
25mm Perfect Fit,STD,1060,1660,134.0
25mm Perfect Fit,STD,1210,1660,145.0
25mm Perfect Fit,STD,1300,1660,153.0
25mm Perfect Fit,STD,460,1810,101.0
25mm Perfect Fit,STD,610,1810,111.0
25mm Perfect Fit,STD,760,1810,120.0
