system,band,width_mm,drop_mm,price
Standard,B,2900,1300,405.0
Standard,B,3100,1300,439.0
Standard,B,3300,1300,442.0
Standard,B,3500,1300,467.0
Standard,B,3700,1300,502.0
Standard,B,3900,1300,518.0
Standard,B,4100,1300,534.0
Standard,B,4300,1300,534.0
Standard,B,4500,1300,568.0
Standard,B,4700,1300,591.0
Standard,B,4900,1300,625.0
Standard,B,500,1500,117.0
Standard,B,700,1500,119.0
Standard,B,900,1500,164.0
Standard,B,1100,1500,190.0
Standard,B,1300,1500,193.0
Standard,B,1500,1500,234.0
Standard,B,1700,1500,278.0
Standard,B,1900,1500,320.0
Standard,B,2100,1500,364.0
Standard,B,2300,1500,365.0
Standard,B,2500,1500,378.0
Standard,B,2700,1500,403.0
Standard,B,2900,1500,444.0
Standard,B,3100,1500,484.0
Standard,B,3300,1500,483.0
Standard,B,3500,1500,511.0
Standard,B,3700,1500,549.0
Standard,B,3900,1500,567.0
Standard,B,4100,1500,585.0
Standard,B,4300,1500,586.0
Standard,B,4500,1500,623.0
Standard,B,4700,1500,647.0
Standard,B,4900,1500,683.0
Standard,B,500,1700,128.0
Standard,B,700,1700,130.0
Standard,B,900,1700,177.0
Standard,B,1100,1700,207.0
Standard,B,1300,1700,209.0
Standard,B,1500,1700,254.0
Standard,B,1700,1700,302.0
Standard,B,1900,1700,348.0
Standard,B,2100,1700,395.0
Standard,B,2300,1700,396.0
Standard,B,2500,1700,410.0
Standard,B,2700,1700,437.0
Standard,B,2900,1700,481.0
Standard,B,3100,1700,525.0
Standard,B,3300,1700,525.0
Standard,B,3500,1700,555.0
Standard,B,3700,1700,596.0
Standard,B,3900,1700,617.0
Standard,B,4100,1700,637.0
Standard,B,4300,1700,635.0
Standard,B,4500,1700,677.0
Standard,B,4700,1700,703.0
Standard,B,4900,1700,743.0
Standard,B,500,1900,139.0
Standard,B,700,1900,143.0
Standard,B,900,1900,196.0
Standard,B,1100,1900,230.0
Standard,B,1300,1900,230.0
Standard,B,1500,1900,283.0
Standard,B,1700,1900,336.0
Standard,B,1900,1900,387.0
Standard,B,2100,1900,441.0
Standard,B,2300,1900,440.0
Standard,B,2500,1900,475.0
Standard,B,2700,1900,506.0
Standard,B,2900,1900,556.0
Standard,B,3100,1900,604.0
Standard,B,3300,1900,609.0
Standard,B,3500,1900,643.0
Standard,B,3700,1900,692.0
Standard,B,3900,1900,714.0
Standard,B,4100,1900,735.0
Standard,B,4300,1900,736.0
Standard,B,4500,1900,781.0
Standard,B,4700,1900,814.0
Standard,B,4900,1900,858.0
Standard,B,500,2100,146.0
Standard,B,700,2100,147.0
Standard,B,900,2100,201.0
Standard,B,1100,2100,237.0
Standard,B,1300,2100,237.0
Standard,B,1500,2100,292.0
Standard,B,1700,2100,345.0
Standard,B,1900,2100,398.0
Standard,B,2100,2100,450.0
Standard,B,2300,2100,453.0
Standard,B,2500,2100,490.0
Standard,B,2700,2100,542.0
Standard,B,2900,2100,596.0
Standard,B,3100,2100,647.0
Standard,B,3300,2100,650.0
Standard,B,3500,2100,686.0
Standard,B,3700,2100,739.0
Standard,B,3900,2100,763.0
Standard,B,4100,2100,786.0
Standard,B,4300,2100,786.0
Standard,B,4500,2100,836.0
Standard,B,4700,2100,868.0
Standard,B,4900,2100,918.0
Standard,B,500,2300,156.0
Standard,B,700,2300,158.0
Standard,B,900,2300,213.0
Standard,B,1100,2300,253.0
Standard,B,1300,2300,254.0
Standard,B,1500,2300,309.0
Standard,B,1700,2300,365.0
Standard,B,1900,2300,422.0
Standard,B,2100,2300,480.0
Standard,B,2300,2300,481.0
Standard,B,2500,2300,520.0
Standard,B,2700,2300,575.0
Standard,B,2900,2300,630.0
Standard,B,3100,2300,690.0
Standard,B,3300,2300,691.0
Standard,B,3500,2300,728.0
Standard,B,3700,2300,787.0
Standard,B,3900,2300,811.0
Standard,B,4100,2300,836.0
Standard,B,4300,2300,836.0
Standard,B,4500,2300,890.0
Standard,B,4700,2300,923.0
Standard,B,4900,2300,977.0
Standard,B,500,2500,176.0
Standard,B,700,2500,176.0
Standard,B,900,2500,238.0
Standard,B,1100,2500,282.0
Standard,B,1300,2500,284.0
Standard,B,1500,2500,347.0
Standard,B,1700,2500,407.0
Standard,B,1900,2500,475.0
Standard,B,2100,2500,537.0
Standard,B,2300,2500,540.0
Standard,B,2500,2500,581.0
Standard,B,2700,2500,645.0
Standard,B,2900,2500,709.0
Standard,B,3100,2500,773.0
Standard,B,3300,2500,773.0
Standard,B,3500,2500,817.0
Standard,B,3700,2500,880.0
Standard,B,3900,2500,910.0
Standard,B,4100,2500,936.0
Standard,B,4300,2500,937.0
Standard,B,4500,2500,995.0
Standard,B,4700,2500,1034.0
Standard,B,4900,2500,1094.0
Standard,B,500,2700,178.0
Standard,B,700,2700,178.0
Standard,B,900,2700,243.0
Standard,B,1100,2700,286.0
Standard,B,1300,2700,289.0
Standard,B,1500,2700,353.0
Standard,B,1700,2700,416.0
Standard,B,1900,2700,481.0
Standard,B,2100,2700,546.0
Standard,B,2300,2700,546.0
Standard,B,2500,2700,591.0
Standard,B,2700,2700,654.0
Standard,B,2900,2700,720.0
Standard,B,3100,2700,783.0
Standard,B,3300,2700,786.0
Standard,B,3500,2700,830.0
Standard,B,3700,2700,893.0
Standard,B,3900,2700,957.0
Standard,B,4100,2700,987.0
Standard,B,4300,2700,986.0
Standard,B,4500,2700,1048.0
Standard,B,4700,2700,1088.0
Standard,B,4900,2700,1152.0
Standard,B,500,2900,179.0
Standard,B,700,2900,181.0
Standard,B,900,2900,247.0
Standard,B,1100,2900,292.0
Standard,B,1300,2900,293.0
Standard,B,1500,2900,359.0
Standard,B,1700,2900,422.0
Standard,B,1900,2900,487.0
Standard,B,2100,2900,554.0
Standard,B,2300,2900,554.0
Standard,B,2500,2900,597.0
Standard,B,2700,2900,664.0
Standard,B,2900,2900,730.0
Standard,B,3100,2900,795.0
Standard,B,3300,2900,797.0
Standard,B,3500,2900,840.0
Standard,B,3700,2900,906.0
Standard,B,3900,2900,971.0
Standard,B,4100,2900,1037.0
Standard,B,4300,2900,1036.0
Standard,B,4500,2900,1101.0
Standard,B,4700,2900,1149.0
Standard,B,4900,2900,1211.0
Standard,B,500,3000,189.0
Standard,B,700,3000,188.0
Standard,B,900,3000,258.0
Standard,B,1100,3000,303.0
Standard,B,1300,3000,306.0
Standard,B,1500,3000,376.0
Standard,B,1700,3000,442.0
Standard,B,1900,3000,511.0
Standard,B,2100,3000,581.0
Standard,B,2300,3000,582.0
Standard,B,2500,3000,627.0
Standard,B,2700,3000,696.0
Standard,B,2900,3000,763.0
Standard,B,3100,3000,832.0
Standard,B,3300,3000,835.0
Standard,B,3500,3000,880.0
Standard,B,3700,3000,949.0
Standard,B,3900,3000,1018.0
Standard,B,4100,3000,1085.0
Standard,B,4300,3000,1087.0
Standard,B,4500,3000,1155.0
Standard,B,4700,3000,1203.0
Standard,B,4900,3000,1270.0
