system,band,width_mm,drop_mm,price
127mm,C,1300,1500,84.0
127mm,C,1500,1500,91.0
127mm,C,1700,1500,104.0
127mm,C,1900,1500,111.0
127mm,C,2100,1500,120.0
127mm,C,2300,1500,128.0
127mm,C,2500,1500,141.0
127mm,C,2700,1500,150.0
127mm,C,2900,1500,157.0
127mm,C,3100,1500,165.0
127mm,C,3300,1500,178.0
127mm,C,3500,1500,185.0
127mm,C,3700,1500,194.0
127mm,C,3900,1500,204.0
127mm,C,4100,1500,211.0
127mm,C,4300,1500,223.0
127mm,C,4500,1500,229.0
127mm,C,4700,1500,240.0
127mm,C,5000,1500,252.0
127mm,C,500,1700,49.0
127mm,C,700,1700,63.0
127mm,C,900,1700,70.0
127mm,C,1100,1700,80.0
127mm,C,1300,1700,86.0
127mm,C,1500,1700,100.0
127mm,C,1700,1700,110.0
127mm,C,1900,1700,119.0
127mm,C,2100,1700,126.0
127mm,C,2300,1700,140.0
127mm,C,2500,1700,150.0
127mm,C,2700,1700,158.0
127mm,C,2900,1700,166.0
127mm,C,3100,1700,179.0
127mm,C,3300,1700,188.0
127mm,C,3500,1700,200.0
127mm,C,3700,1700,208.0
127mm,C,3900,1700,217.0
127mm,C,4100,1700,227.0
127mm,C,4300,1700,239.0
127mm,C,4500,1700,246.0
127mm,C,4700,1700,258.0
127mm,C,5000,1700,273.0
127mm,C,500,1900,51.0
127mm,C,700,1900,65.0
127mm,C,900,1900,73.0
127mm,C,1100,1900,84.0
127mm,C,1300,1900,95.0
127mm,C,1500,1900,105.0
127mm,C,1700,1900,115.0
127mm,C,1900,1900,123.0
127mm,C,2100,1900,139.0
127mm,C,2300,1900,149.0
127mm,C,2500,1900,158.0
127mm,C,2700,1900,172.0
127mm,C,2900,1900,181.0
127mm,C,3100,1900,189.0
127mm,C,3300,1900,202.0
127mm,C,3500,1900,211.0
127mm,C,3700,1900,223.0
127mm,C,3900,1900,233.0
127mm,C,4100,1900,245.0
127mm,C,4300,1900,256.0
127mm,C,4500,1900,264.0
127mm,C,4700,1900,275.0
127mm,C,5000,1900,293.0
127mm,C,500,2100,55.0
127mm,C,700,2100,66.0
127mm,C,900,2100,78.0
127mm,C,1100,2100,86.0
127mm,C,1300,2100,100.0
127mm,C,1500,2100,111.0
127mm,C,1700,2100,120.0
127mm,C,1900,2100,136.0
127mm,C,2100,2100,145.0
127mm,C,2300,2100,156.0
127mm,C,2500,2100,166.0
127mm,C,2700,2100,181.0
127mm,C,2900,2100,189.0
127mm,C,3100,2100,204.0
127mm,C,3300,2100,213.0
127mm,C,3500,2100,226.0
127mm,C,3700,2100,237.0
127mm,C,3900,2100,248.0
127mm,C,4100,2100,260.0
127mm,C,4300,2100,273.0
127mm,C,4500,2100,282.0
127mm,C,4700,2100,296.0
127mm,C,5000,2100,311.0
127mm,C,500,2300,60.0
127mm,C,700,2300,68.0
127mm,C,900,2300,80.0
127mm,C,1100,2300,91.0
127mm,C,1300,2300,105.0
127mm,C,1500,2300,116.0
127mm,C,1700,2300,128.0
127mm,C,1900,2300,143.0
127mm,C,2100,2300,152.0
127mm,C,2300,2300,164.0
127mm,C,2500,2300,179.0
127mm,C,2700,2300,189.0
127mm,C,2900,2300,204.0
127mm,C,3100,2300,216.0
127mm,C,3300,2300,226.0
127mm,C,3500,2300,239.0
127mm,C,3700,2300,250.0
127mm,C,3900,2300,263.0
127mm,C,4100,2300,275.0
127mm,C,4300,2300,286.0
127mm,C,4500,2300,298.0
127mm,C,4700,2300,311.0
127mm,C,5000,2300,329.0
127mm,C,500,2500,63.0
127mm,C,700,2500,72.0
127mm,C,900,2500,84.0
127mm,C,1100,2500,99.0
127mm,C,1300,2500,111.0
127mm,C,1500,2500,122.0
127mm,C,1700,2500,139.0
127mm,C,1900,2500,149.0
127mm,C,2100,2500,158.0
127mm,C,2300,2500,177.0
127mm,C,2500,2500,188.0
127mm,C,2700,2500,202.0
127mm,C,2900,2500,213.0
127mm,C,3100,2500,226.0
127mm,C,3300,2500,240.0
127mm,C,3500,2500,252.0
127mm,C,3700,2500,264.0
127mm,C,3900,2500,277.0
127mm,C,4100,2500,291.0
127mm,C,4300,2500,303.0
127mm,C,4500,2500,315.0
127mm,C,4700,2500,329.0
127mm,C,5000,2500,348.0
127mm,C,500,2700,64.0
127mm,C,700,2700,73.0
127mm,C,900,2700,86.0
127mm,C,1100,2700,102.0
127mm,C,1300,2700,115.0
127mm,C,1500,2700,128.0
127mm,C,1700,2700,143.0
127mm,C,1900,2700,156.0
127mm,C,2100,2700,171.0
127mm,C,2300,2700,184.0
127mm,C,2500,2700,197.0
127mm,C,2700,2700,211.0
127mm,C,2900,2700,226.0
127mm,C,3100,2700,239.0
127mm,C,3300,2700,252.0
127mm,C,3500,2700,264.0
127mm,C,3700,2700,278.0
127mm,C,3900,2700,293.0
127mm,C,4100,2700,308.0
127mm,C,4300,2700,321.0
127mm,C,4500,2700,333.0
127mm,C,4700,2700,348.0
127mm,C,5000,2700,368.0
127mm,C,500,2900,65.0
127mm,C,700,2900,78.0
127mm,C,900,2900,91.0
127mm,C,1100,2900,109.0
127mm,C,1300,2900,120.0
127mm,C,1500,2900,136.0
127mm,C,1700,2900,149.0
127mm,C,1900,2900,160.0
127mm,C,2100,2900,178.0
127mm,C,2300,2900,189.0
127mm,C,2500,2900,208.0
127mm,C,2700,2900,223.0
127mm,C,2900,2900,237.0
127mm,C,3100,2900,250.0
127mm,C,3300,2900,264.0
127mm,C,3500,2900,278.0
127mm,C,3700,2900,296.0
127mm,C,3900,2900,309.0
127mm,C,4100,2900,324.0
127mm,C,4300,2900,336.0
127mm,C,4500,2900,349.0
127mm,C,4700,2900,363.0
127mm,C,5000,2900,387.0
127mm,C,500,3100,66.0
127mm,C,700,3100,80.0
127mm,C,900,3100,95.0
127mm,C,1100,3100,111.0
127mm,C,1300,3100,123.0
127mm,C,1500,3100,141.0
127mm,C,1700,3100,156.0
127mm,C,1900,3100,172.0
127mm,C,2100,3100,185.0
127mm,C,2300,3100,202.0
127mm,C,2500,3100,217.0
127mm,C,2700,3100,233.0
127mm,C,2900,3100,246.0
127mm,C,3100,3100,263.0
127mm,C,3300,3100,277.0
127mm,C,3500,3100,293.0
127mm,C,3700,3100,309.0
127mm,C,3900,3100,324.0
127mm,C,4100,3100,336.0
127mm,C,4300,3100,353.0
127mm,C,4500,3100,368.0
127mm,C,4700,3100,384.0
127mm,C,5000,3100,405.0
127mm,C,500,3300,68.0
127mm,C,700,3300,84.0
127mm,C,900,3300,100.0
127mm,C,1100,3300,115.0
127mm,C,1300,3300,132.0
127mm,C,1500,3300,147.0
127mm,C,1700,3300,160.0
127mm,C,1900,3300,179.0
127mm,C,2100,3300,193.0
127mm,C,2300,3300,210.0
127mm,C,2500,3300,226.0
127mm,C,2700,3300,241.0
127mm,C,2900,3300,260.0
127mm,C,3100,3300,274.0
127mm,C,3300,3300,291.0
127mm,C,3500,3300,308.0
127mm,C,3700,3300,321.0
127mm,C,3900,3300,336.0
127mm,C,4100,3300,353.0
127mm,C,4300,3300,368.0
127mm,C,4500,3300,385.0
127mm,C,4700,3300,400.0
127mm,C,5000,3300,423.0
127mm,C,500,3500,70.0
127mm,C,700,3500,85.0
127mm,C,900,3500,104.0
127mm,C,1100,3500,119.0
127mm,C,1300,3500,139.0
127mm,C,1500,3500,152.0
127mm,C,1700,3500,171.0
127mm,C,1900,3500,185.0
127mm,C,2100,3500,202.0
127mm,C,2300,3500,219.0
127mm,C,2500,3500,237.0
127mm,C,2700,3500,252.0
127mm,C,2900,3500,269.0
127mm,C,3100,3500,285.0
127mm,C,3300,3500,301.0
127mm,C,3500,3500,320.0
127mm,C,3700,3500,335.0
127mm,C,3900,3500,352.0
127mm,C,4100,3500,368.0
127mm,C,4300,3500,385.0
127mm,C,4500,3500,400.0
127mm,C,4700,3500,421.0
127mm,C,5000,3500,445.0
127mm,C,500,3700,72.0
127mm,C,700,3700,86.0
127mm,C,900,3700,109.0
127mm,C,1100,3700,122.0
127mm,C,1300,3700,143.0
127mm,C,1500,3700,157.0
127mm,C,1700,3700,177.0
127mm,C,1900,3700,193.0
127mm,C,2100,3700,210.0
127mm,C,2300,3700,226.0
127mm,C,2500,3700,246.0
127mm,C,2700,3700,263.0
127mm,C,2900,3700,282.0
127mm,C,3100,3700,298.0
127mm,C,3300,3700,314.0
127mm,C,3500,3700,333.0
127mm,C,3700,3700,349.0
127mm,C,3900,3700,368.0
127mm,C,4100,3700,385.0
127mm,C,4300,3700,400.0
127mm,C,4500,3700,421.0
127mm,C,4700,3700,435.0
127mm,C,5000,3700,462.0
127mm,C,500,4000,73.0
127mm,C,700,4000,91.0
127mm,C,900,4000,111.0
127mm,C,1100,4000,128.0
127mm,C,1300,4000,149.0
127mm,C,1500,4000,165.0
127mm,C,1700,4000,185.0
127mm,C,1900,4000,204.0
127mm,C,2100,4000,223.0
127mm,C,2300,4000,240.0
127mm,C,2500,4000,262.0
127mm,C,2700,4000,278.0
127mm,C,2900,4000,298.0
127mm,C,3100,4000,315.0
127mm,C,3300,4000,335.0
127mm,C,3500,4000,353.0
127mm,C,3700,4000,372.0
127mm,C,3900,4000,388.0
127mm,C,4100,4000,406.0
127mm,C,4300,4000,425.0
127mm,C,4500,4000,445.0
127mm,C,4700,4000,462.0
127mm,C,5000,4000,493.0
127mm,D,500,900,49.0
127mm,D,700,900,60.0
127mm,D,900,900,68.0
127mm,D,1100,900,75.0
127mm,D,1300,900,84.0
127mm,D,1500,900,95.0
127mm,D,1700,900,104.0
127mm,D,1900,900,111.0
127mm,D,2100,900,120.0
127mm,D,2300,900,128.0
127mm,D,2500,900,143.0
127mm,D,2700,900,150.0
127mm,D,2900,900,157.0
127mm,D,3100,900,166.0
127mm,D,3300,900,178.0
127mm,D,3500,900,187.0
127mm,D,3700,900,194.0
127mm,D,3900,900,204.0
127mm,D,4100,900,213.0
127mm,D,4300,900,223.0
127mm,D,4500,900,229.0
127mm,D,4700,900,240.0
127mm,D,5000,900,252.0
127mm,D,500,1100,50.0
127mm,D,700,1100,64.0
127mm,D,900,1100,72.0
127mm,D,1100,1100,83.0
127mm,D,1300,1100,91.0
127mm,D,1500,1100,104.0
127mm,D,1700,1100,114.0
127mm,D,1900,1100,122.0
127mm,D,2100,1100,136.0
127mm,D,2300,1100,145.0
127mm,D,2500,1100,154.0
127mm,D,2700,1100,165.0
127mm,D,2900,1100,178.0
127mm,D,3100,1100,187.0
127mm,D,3300,1100,197.0
127mm,D,3500,1100,208.0
127mm,D,3700,1100,217.0
127mm,D,3900,1100,227.0
127mm,D,4100,1100,239.0
127mm,D,4300,1100,248.0
127mm,D,4500,1100,260.0
127mm,D,4700,1100,269.0
127mm,D,5000,1100,284.0
127mm,D,500,1300,55.0
127mm,D,700,1300,68.0
127mm,D,900,1300,78.0
127mm,D,1100,1300,88.0
127mm,D,1300,1300,102.0
127mm,D,1500,1300,114.0
127mm,D,1700,1300,122.0
127mm,D,1900,1300,139.0
127mm,D,2100,1300,147.0
127mm,D,2300,1300,157.0
127mm,D,2500,1300,173.0
127mm,D,2700,1300,184.0
127mm,D,2900,1300,194.0
127mm,D,3100,1300,205.0
127mm,D,3300,1300,217.0
127mm,D,3500,1300,227.0
127mm,D,3700,1300,240.0
127mm,D,3900,1300,250.0
127mm,D,4100,1300,263.0
127mm,D,4300,1300,275.0
127mm,D,4500,1300,285.0
127mm,D,4700,1300,298.0
127mm,D,5000,1300,314.0
127mm,D,500,1500,63.0
127mm,D,700,1500,72.0
127mm,D,900,1500,84.0
127mm,D,1100,1500,99.0
127mm,D,1300,1500,110.0
127mm,D,1500,1500,120.0
127mm,D,1700,1500,136.0
127mm,D,1900,1500,149.0
127mm,D,2100,1500,158.0
127mm,D,2300,1500,173.0
127mm,D,2500,1500,187.0
127mm,D,2700,1500,200.0
127mm,D,2900,1500,211.0
127mm,D,3100,1500,224.0
127mm,D,3300,1500,239.0
127mm,D,3500,1500,250.0
127mm,D,3700,1500,263.0
127mm,D,3900,1500,275.0
127mm,D,4100,1500,286.0
127mm,D,4300,1500,300.0
127mm,D,4500,1500,313.0
127mm,D,4700,1500,326.0
127mm,D,5000,1500,347.0
127mm,D,500,1700,64.0
127mm,D,700,1700,75.0
127mm,D,900,1700,88.0
127mm,D,1100,1700,104.0
127mm,D,1300,1700,116.0
127mm,D,1500,1700,132.0
127mm,D,1700,1700,147.0
127mm,D,1900,1700,157.0
127mm,D,2100,1700,173.0
127mm,D,2300,1700,187.0
127mm,D,2500,1700,202.0
127mm,D,2700,1700,216.0
127mm,D,2900,1700,229.0
127mm,D,3100,1700,245.0
127mm,D,3300,1700,258.0
127mm,D,3500,1700,273.0
127mm,D,3700,1700,285.0
127mm,D,3900,1700,300.0
127mm,D,4100,1700,313.0
127mm,D,4300,1700,326.0
127mm,D,4500,1700,342.0
127mm,D,4700,1700,353.0
127mm,D,5000,1700,377.0
127mm,D,500,1900,66.0
127mm,D,700,1900,80.0
127mm,D,900,1900,95.0
127mm,D,1100,1900,111.0
127mm,D,1300,1900,123.0
127mm,D,1500,1900,141.0
127mm,D,1700,1900,156.0
127mm,D,1900,1900,172.0
127mm,D,2100,1900,185.0
127mm,D,2300,1900,202.0
127mm,D,2500,1900,217.0
127mm,D,2700,1900,233.0
127mm,D,2900,1900,248.0
127mm,D,3100,1900,263.0
127mm,D,3300,1900,277.0
127mm,D,3500,1900,296.0
127mm,D,3700,1900,309.0
127mm,D,3900,1900,324.0
127mm,D,4100,1900,336.0
127mm,D,4300,1900,353.0
127mm,D,4500,1900,368.0
127mm,D,4700,1900,384.0
127mm,D,5000,1900,405.0
127mm,D,500,2100,68.0
127mm,D,700,2100,84.0
127mm,D,900,2100,102.0
127mm,D,1100,2100,116.0
127mm,D,1300,2100,136.0
127mm,D,1500,2100,150.0
127mm,D,1700,2100,165.0
127mm,D,1900,2100,184.0
127mm,D,2100,2100,200.0
127mm,D,2300,2100,213.0
127mm,D,2500,2100,233.0
127mm,D,2700,2100,248.0
127mm,D,2900,2100,264.0
127mm,D,3100,2100,282.0
127mm,D,3300,2100,298.0
127mm,D,3500,2100,314.0
127mm,D,3700,2100,332.0
127mm,D,3900,2100,348.0
127mm,D,4100,2100,363.0
127mm,D,4300,2100,383.0
127mm,D,4500,2100,395.0
127mm,D,4700,2100,413.0
127mm,D,5000,2100,435.0
127mm,D,500,2300,72.0
127mm,D,700,2300,86.0
127mm,D,900,2300,109.0
127mm,D,1100,2300,122.0
127mm,D,1300,2300,143.0
127mm,D,1500,2300,157.0
127mm,D,1700,2300,178.0
127mm,D,1900,2300,193.0
127mm,D,2100,2300,211.0
127mm,D,2300,2300,227.0
127mm,D,2500,2300,248.0
127mm,D,2700,2300,264.0
127mm,D,2900,2300,284.0
127mm,D,3100,2300,300.0
127mm,D,3300,2300,320.0
127mm,D,3500,2300,335.0
127mm,D,3700,2300,353.0
127mm,D,3900,2300,371.0
127mm,D,4100,2300,388.0
127mm,D,4300,2300,405.0
127mm,D,4500,2300,423.0
127mm,D,4700,2300,438.0
127mm,D,5000,2300,468.0
127mm,D,500,2500,75.0
127mm,D,700,2500,95.0
127mm,D,900,2500,114.0
127mm,D,1100,2500,132.0
127mm,D,1300,2500,150.0
127mm,D,1500,2500,171.0
127mm,D,1700,2500,187.0
127mm,D,1900,2500,207.0
127mm,D,2100,2500,224.0
127mm,D,2300,2500,244.0
127mm,D,2500,2500,263.0
127mm,D,2700,2500,282.0
127mm,D,2900,2500,300.0
127mm,D,3100,2500,321.0
127mm,D,3300,2500,338.0
127mm,D,3500,2500,359.0
127mm,D,3700,2500,377.0
127mm,D,3900,2500,395.0
127mm,D,4100,2500,414.0
127mm,D,4300,2500,433.0
127mm,D,4500,2500,452.0
127mm,D,4700,2500,469.0
127mm,D,5000,2500,497.0
127mm,D,500,2700,78.0
127mm,D,700,2700,100.0
127mm,D,900,2700,119.0
127mm,D,1100,2700,140.0
127mm,D,1300,2700,157.0
127mm,D,1500,2700,178.0
127mm,D,1700,2700,197.0
127mm,D,1900,2700,219.0
127mm,D,2100,2700,237.0
127mm,D,2300,2700,258.0
127mm,D,2500,2700,278.0
127mm,D,2700,2700,298.0
127mm,D,2900,2700,320.0
127mm,D,3100,2700,338.0
127mm,D,3300,2700,359.0
127mm,D,3500,2700,379.0
127mm,D,3700,2700,398.0
127mm,D,3900,2700,419.0
127mm,D,4100,2700,437.0
127mm,D,4300,2700,459.0
127mm,D,4500,2700,475.0
127mm,D,4700,2700,497.0
127mm,D,5000,2700,530.0
127mm,D,500,2900,83.0
127mm,D,700,2900,104.0
127mm,D,900,2900,122.0
127mm,D,1100,2900,147.0
127mm,D,1300,2900,165.0
127mm,D,1500,2900,187.0
127mm,D,1700,2900,209.0
127mm,D,1900,2900,232.0
127mm,D,2100,2900,250.0
127mm,D,2300,2900,273.0
127mm,D,2500,2900,296.0
127mm,D,2700,2900,314.0
127mm,D,2900,2900,336.0
127mm,D,3100,2900,359.0
127mm,D,3300,2900,379.0
127mm,D,3500,2900,398.0
127mm,D,3700,2900,422.0
127mm,D,3900,2900,443.0
127mm,D,4100,2900,462.0
127mm,D,4300,2900,484.0
127mm,D,4500,2900,507.0
127mm,D,4700,2900,527.0
127mm,D,5000,2900,558.0
127mm,D,500,3100,84.0
127mm,D,700,3100,109.0
127mm,D,900,3100,128.0
127mm,D,1100,3100,152.0
127mm,D,1300,3100,177.0
127mm,D,1500,3100,197.0
127mm,D,1700,3100,219.0
127mm,D,1900,3100,240.0
127mm,D,2100,3100,263.0
127mm,D,2300,3100,285.0
127mm,D,2500,3100,311.0
127mm,D,2700,3100,333.0
127mm,D,2900,3100,353.0
127mm,D,3100,3100,377.0
127mm,D,3300,3100,398.0
127mm,D,3500,3100,422.0
127mm,D,3700,3100,445.0
127mm,D,3900,3100,468.0
127mm,D,4100,3100,489.0
127mm,D,4300,3100,509.0
127mm,D,4500,3100,534.0
127mm,D,4700,3100,555.0
127mm,D,5000,3100,588.0
127mm,D,500,3300,86.0
127mm,D,700,3300,111.0
127mm,D,900,3300,139.0
127mm,D,1100,3300,157.0
127mm,D,1300,3300,184.0
127mm,D,1500,3300,207.0
127mm,D,1700,3300,232.0
127mm,D,1900,3300,252.0
127mm,D,2100,3300,275.0
127mm,D,2300,3300,300.0
127mm,D,2500,3300,325.0
127mm,D,2700,3300,349.0
127mm,D,2900,3300,372.0
127mm,D,3100,3300,395.0
127mm,D,3300,3300,421.0
127mm,D,3500,3300,443.0
127mm,D,3700,3300,468.0
127mm,D,3900,3300,491.0
127mm,D,4100,3300,512.0
127mm,D,4300,3300,537.0
127mm,D,4500,3300,560.0
127mm,D,4700,3300,583.0
127mm,D,5000,3300,619.0
127mm,D,500,3500,91.0
127mm,D,700,3500,116.0
127mm,D,900,3500,143.0
127mm,D,1100,3500,165.0
127mm,D,1300,3500,189.0
127mm,D,1500,3500,216.0
127mm,D,1700,3500,240.0
127mm,D,1900,3500,264.0
127mm,D,2100,3500,291.0
127mm,D,2300,3500,314.0
127mm,D,2500,3500,342.0
127mm,D,2700,3500,364.0
127mm,D,2900,3500,389.0
127mm,D,3100,3500,417.0
127mm,D,3300,3500,438.0
127mm,D,3500,3500,464.0
127mm,D,3700,3500,491.0
127mm,D,3900,3500,512.0
127mm,D,4100,3500,538.0
127mm,D,4300,3500,564.0
127mm,D,4500,3500,588.0
127mm,D,4700,3500,612.0
127mm,D,5000,3500,649.0
127mm,D,500,3700,95.0
127mm,D,700,3700,120.0
127mm,D,900,3700,147.0
127mm,D,1100,3700,173.0
127mm,D,1300,3700,200.0
127mm,D,1500,3700,224.0
127mm,D,1700,3700,250.0
127mm,D,1900,3700,275.0
127mm,D,2100,3700,301.0
127mm,D,2300,3700,330.0
127mm,D,2500,3700,356.0
127mm,D,2700,3700,384.0
127mm,D,2900,3700,406.0
127mm,D,3100,3700,434.0
127mm,D,3300,3700,459.0
127mm,D,3500,3700,486.0
127mm,D,3700,3700,511.0
127mm,D,3900,3700,537.0
127mm,D,4100,3700,564.0
127mm,D,4300,3700,588.0
127mm,D,4500,3700,616.0
127mm,D,4700,3700,644.0
127mm,D,5000,3700,679.0
127mm,D,500,4000,102.0
127mm,D,700,4000,126.0
127mm,D,900,4000,156.0
127mm,D,1100,4000,184.0
127mm,D,1300,4000,211.0
127mm,D,1500,4000,239.0
127mm,D,1700,4000,264.0
127mm,D,1900,4000,296.0
127mm,D,2100,4000,321.0
127mm,D,2300,4000,349.0
127mm,D,2500,4000,379.0
127mm,D,2700,4000,406.0
127mm,D,2900,4000,434.0
127mm,D,3100,4000,462.0
127mm,D,3300,4000,491.0
127mm,D,3500,4000,519.0
127mm,D,3700,4000,545.0
127mm,D,3900,4000,574.0
127mm,D,4100,4000,600.0
127mm,D,4300,4000,630.0
127mm,D,4500,4000,658.0
127mm,D,4700,4000,683.0
127mm,D,5000,4000,728.0
127mm,E,500,900,68.0
127mm,E,700,900,84.0
127mm,E,900,900,95.0
127mm,E,1100,900,105.0
127mm,E,1300,900,118.0
127mm,E,1500,900,132.0
127mm,E,1700,900,145.0
127mm,E,1900,900,155.0
127mm,E,2100,900,169.0
127mm,E,2300,900,179.0
127mm,E,2500,900,200.0
127mm,E,2700,900,210.0
127mm,E,2900,900,220.0
127mm,E,3100,900,232.0
127mm,E,3300,900,249.0
127mm,E,3500,900,263.0
127mm,E,3700,900,271.0
127mm,E,3900,900,285.0
127mm,E,4100,900,298.0
127mm,E,4300,900,312.0
127mm,E,4500,900,321.0
127mm,E,4700,900,335.0
127mm,E,5000,900,372.0
127mm,E,500,1100,70.0
127mm,E,700,1100,90.0
127mm,E,900,1100,101.0
127mm,E,1100,1100,116.0
127mm,E,1300,1100,127.0
127mm,E,1500,1100,145.0
127mm,E,1700,1100,159.0
127mm,E,1900,1100,172.0
127mm,E,2100,1100,189.0
127mm,E,2300,1100,203.0
127mm,E,2500,1100,216.0
127mm,E,2700,1100,230.0
127mm,E,2900,1100,249.0
127mm,E,3100,1100,263.0
127mm,E,3300,1100,274.0
127mm,E,3500,1100,291.0
127mm,E,3700,1100,304.0
127mm,E,3900,1100,318.0
127mm,E,4100,1100,334.0
127mm,E,4300,1100,348.0
127mm,E,4500,1100,364.0
127mm,E,4700,1100,376.0
127mm,E,5000,1100,413.0
127mm,E,500,1300,77.0
127mm,E,700,1300,95.0
127mm,E,900,1300,109.0
127mm,E,1100,1300,124.0
127mm,E,1300,1300,143.0
127mm,E,1500,1300,159.0
127mm,E,1700,1300,172.0
127mm,E,1900,1300,194.0
127mm,E,2100,1300,206.0
127mm,E,2300,1300,220.0
127mm,E,2500,1300,242.0
127mm,E,2700,1300,258.0
127mm,E,2900,1300,271.0
127mm,E,3100,1300,287.0
127mm,E,3300,1300,304.0
127mm,E,3500,1300,318.0
127mm,E,3700,1300,335.0
127mm,E,3900,1300,351.0
127mm,E,4100,1300,368.0
127mm,E,4300,1300,385.0
127mm,E,4500,1300,398.0
127mm,E,4700,1300,418.0
127mm,E,5000,1300,454.0
127mm,E,500,1500,88.0
127mm,E,700,1500,101.0
127mm,E,900,1500,118.0
127mm,E,1100,1500,139.0
127mm,E,1300,1500,154.0
127mm,E,1500,1500,169.0
127mm,E,1700,1500,189.0
127mm,E,1900,1500,209.0
127mm,E,2100,1500,223.0
127mm,E,2300,1500,242.0
127mm,E,2500,1500,263.0
127mm,E,2700,1500,279.0
127mm,E,2900,1500,296.0
127mm,E,3100,1500,314.0
127mm,E,3300,1500,334.0
127mm,E,3500,1500,351.0
127mm,E,3700,1500,368.0
127mm,E,3900,1500,385.0
127mm,E,4100,1500,400.0
127mm,E,4300,1500,421.0
127mm,E,4500,1500,438.0
127mm,E,4700,1500,456.0
127mm,E,5000,1500,493.0
127mm,E,500,1700,90.0
127mm,E,700,1700,105.0
127mm,E,900,1700,124.0
127mm,E,1100,1700,145.0
127mm,E,1300,1700,162.0
127mm,E,1500,1700,185.0
127mm,E,1700,1700,206.0
127mm,E,1900,1700,220.0
127mm,E,2100,1700,242.0
127mm,E,2300,1700,263.0
127mm,E,2500,1700,283.0
127mm,E,2700,1700,303.0
127mm,E,2900,1700,321.0
127mm,E,3100,1700,344.0
127mm,E,3300,1700,361.0
127mm,E,3500,1700,382.0
127mm,E,3700,1700,398.0
127mm,E,3900,1700,421.0
127mm,E,4100,1700,438.0
127mm,E,4300,1700,456.0
127mm,E,4500,1700,477.0
127mm,E,4700,1700,494.0
127mm,E,5000,1700,530.0
127mm,E,500,1900,92.0
127mm,E,700,1900,112.0
127mm,E,900,1900,132.0
127mm,E,1100,1900,155.0
127mm,E,1300,1900,173.0
127mm,E,1500,1900,197.0
127mm,E,1700,1900,219.0
127mm,E,1900,1900,240.0
127mm,E,2100,1900,260.0
127mm,E,2300,1900,283.0
127mm,E,2500,1900,304.0
127mm,E,2700,1900,325.0
127mm,E,2900,1900,348.0
127mm,E,3100,1900,368.0
127mm,E,3300,1900,388.0
127mm,E,3500,1900,415.0
127mm,E,3700,1900,433.0
127mm,E,3900,1900,453.0
127mm,E,4100,1900,472.0
127mm,E,4300,1900,494.0
127mm,E,4500,1900,516.0
127mm,E,4700,1900,537.0
127mm,E,5000,1900,573.0
127mm,E,500,2100,95.0
127mm,E,700,2100,118.0
127mm,E,900,2100,143.0
127mm,E,1100,2100,162.0
127mm,E,1300,2100,189.0
127mm,E,1500,2100,210.0
127mm,E,1700,2100,230.0
127mm,E,1900,2100,258.0
127mm,E,2100,2100,279.0
127mm,E,2300,2100,298.0
127mm,E,2500,2100,325.0
127mm,E,2700,2100,348.0
127mm,E,2900,2100,371.0
127mm,E,3100,2100,394.0
127mm,E,3300,2100,418.0
127mm,E,3500,2100,439.0
127mm,E,3700,2100,466.0
127mm,E,3900,2100,486.0
127mm,E,4100,2100,509.0
127mm,E,4300,2100,536.0
127mm,E,4500,2100,554.0
127mm,E,4700,2100,578.0
127mm,E,5000,2100,614.0
127mm,E,500,2300,101.0
127mm,E,700,2300,121.0
127mm,E,900,2300,152.0
127mm,E,1100,2300,172.0
127mm,E,1300,2300,200.0
127mm,E,1500,2300,220.0
127mm,E,1700,2300,249.0
127mm,E,1900,2300,270.0
127mm,E,2100,2300,296.0
127mm,E,2300,2300,318.0
127mm,E,2500,2300,348.0
127mm,E,2700,2300,371.0
127mm,E,2900,2300,397.0
127mm,E,3100,2300,421.0
127mm,E,3300,2300,448.0
127mm,E,3500,2300,470.0
127mm,E,3700,2300,494.0
127mm,E,3900,2300,520.0
127mm,E,4100,2300,543.0
127mm,E,4300,2300,567.0
127mm,E,4500,2300,592.0
127mm,E,4700,2300,614.0
127mm,E,5000,2300,649.0
127mm,E,500,2500,105.0
127mm,E,700,2500,132.0
127mm,E,900,2500,159.0
127mm,E,1100,2500,185.0
127mm,E,1300,2500,210.0
127mm,E,1500,2500,239.0
127mm,E,1700,2500,263.0
127mm,E,1900,2500,290.0
127mm,E,2100,2500,314.0
127mm,E,2300,2500,342.0
127mm,E,2500,2500,368.0
127mm,E,2700,2500,394.0
127mm,E,2900,2500,421.0
127mm,E,3100,2500,449.0
127mm,E,3300,2500,473.0
127mm,E,3500,2500,503.0
127mm,E,3700,2500,527.0
127mm,E,3900,2500,554.0
127mm,E,4100,2500,579.0
127mm,E,4300,2500,605.0
127mm,E,4500,2500,632.0
127mm,E,4700,2500,656.0
127mm,E,5000,2500,693.0
127mm,E,500,2700,109.0
127mm,E,700,2700,141.0
127mm,E,900,2700,168.0
127mm,E,1100,2700,196.0
127mm,E,1300,2700,220.0
127mm,E,1500,2700,249.0
127mm,E,1700,2700,274.0
127mm,E,1900,2700,307.0
127mm,E,2100,2700,331.0
127mm,E,2300,2700,361.0
127mm,E,2500,2700,389.0
127mm,E,2700,2700,418.0
127mm,E,2900,2700,448.0
